2016,1,2,6,5,3,1,15.78,1554,43.5,1.3,0.0,8.96,53.76,1
2016,1,2,6,5,2,1,15.63,1410,42.5,1.3,0.0,8.76,52.56,1
2016,1,2,6,5,2,4,18.9,2230,52.0,0.8,5.54,11.65,69.99,1
2016,1,2,6,5,3,6,7.83,1023,24.0,1.3,0.0,0.0,25.3,1
2016,1,2,6,5,2,4,19.2,1860,52.0,0.8,5.54,0.0,58.34,2
2016,1,2,6,5,3,4,9.47,1120,27.5,1.3,5.54,6.87,41.21,1
2016,1,2,6,5,2,4,22.74,2439,52.0,0.8,5.54,0.0,58.34,2
2016,1,2,6,5,3,4,11.3,1446,33.0,1.3,5.54,0.0,39.84,2
2016,1,2,6,5,2,6,14.6,1904,41.0,1.3,0.0,8.46,50.76,1
2016,1,2,6,5,2,4,20.62,1899,52.0,0.8,5.54,11.67,70.01,1
2016,1,2,6,5,3,6,5.3,808,17.5,1.3,0.0,0.0,18.8,2
2016,1,2,6,5,2,6,8.5,1302,25.5,1.3,0.0,5.35,32.15,1
2016,1,2,6,5,2,2,17.99,2157,52.0,0.8,0.0,0.0,52.8,2
2016,1,2,6,5,3,4,9.5,863,26.0,1.3,5.54,5.0,37.84,1
2016,1,2,6,5,2,4,20.69,2451,52.0,0.8,5.54,11.0,69.34,1
2016,1,2,6,5,3,4,12.9,1546,37.0,1.3,5.54,0.0,43.84,2
2016,1,2,6,5,3,4,9.5,1108,27.5,1.3,5.54,0.0,34.34,2
2016,1,2,6,5,3,1,10.1,1253,29.5,1.3,0.0,7.7,38.5,1
2016,1,2,6,5,2,4,17.93,1665,52.0,0.8,5.54,0.0,58.34,2
2016,1,2,6,5,2,4,18.4,2592,52.0,0.8,0.0,0.0,52.8,2
2016,1,2,6,5,4,2,16.5,1903,52.0,0.8,5.54,0.0,58.34,2
2016,1,2,6,5,2,4,21.0,2444,52.0,0.8,0.0,2.5,55.3,1
2016,1,2,6,5,2,6,12.66,1703,37.0,1.3,0.0,0.0,38.3,2
2016,1,2,6,5,2,4,18.29,2407,52.0,0.8,5.54,3.66,62.0,1
2016,1,2,6,5,2,1,15.7,1380,43.0,1.3,0.0,0.0,44.3,1
2016,1,2,6,5,2,4,17.16,1918,52.0,0.8,0.0,10.56,63.36,1
2016,1,2,6,5,2,4,15.8,1846,52.0,0.8,5.54,0.0,58.34,2
2016,1,2,6,5,3,1,10.41,1785,33.0,1.3,0.0,6.86,41.16,1
2016,1,2,6,5,2,1,15.2,1878,42.0,1.3,0.0,4.0,47.3,1
2016,1,2,6,5,3,1,10.65,1032,30.0,1.3,0.0,4.0,35.3,1
2016,1,2,6,5,2,1,11.94,1905,36.0,1.3,0.0,9.32,46.62,1
2016,1,2,6,5,2,4,17.36,2042,52.0,0.8,5.54,8.0,66.34,1
2016,1,2,6,5,2,4,18.81,2097,52.0,0.8,5.54,11.67,70.01,1
2016,1,2,6,5,2,1,9.47,1156,28.5,1.3,0.0,0.0,29.8,2
2016,1,2,6,5,2,4,19.05,2093,52.0,0.8,5.54,11.67,70.01,1
2016,1,2,6,5,3,6,3.67,628,13.0,1.3,0.0,2.86,17.16,1
2016,1,2,6,5,3,1,10.57,1109,30.5,1.3,0.0,6.36,38.16,1
2016,1,2,6,5,2,1,15.66,1853,45.0,1.3,0.0,0.0,46.3,2
2016,1,2,6,5,3,4,9.6,1437,30.0,1.3,5.54,7.37,44.21,1
2016,1,2,6,5,3,1,13.82,1132,37.0,1.3,0.0,11.49,49.79,1
2016,1,2,6,5,3,4,9.4,1265,29.0,1.3,5.54,0.0,35.84,2
2016,1,2,6,5,2,1,13.2,2163,40.0,1.3,0.0,0.0,41.3,2
2016,1,2,6,5,3,1,11.65,1328,34.0,1.3,0.0,8.82,44.12,1
2016,1,2,6,5,2,1,12.92,1993,39.0,1.3,0.0,8.0,48.3,1
2016,1,2,6,5,2,4,19.89,2456,52.0,0.8,0.0,8.0,60.8,1
